Accession Numbers,Amino Acids,A,C,D,E,F,G,H,I,K,L,M,N,P,Q,R,S,T,V,W,Y,Properties,Hydrophobic,Polar,Small,Negative,Postive,Amide,Large Aliphatic,Small Aliphatic,Aromatic,Hydroxy,X,Number of Y,Number of pY
Q5TEE2,5.687203791469194,0.9478672985781991,7.5829383886255926,4.739336492890995,2.3696682464454977,8.530805687203792,5.213270142180095,5.687203791469194,7.109004739336493,6.6350710900473935,3.7914691943127963,4.265402843601896,2.843601895734597,3.7914691943127963,6.161137440758294,4.739336492890995,4.265402843601896,5.213270142180095,0.47393364928909953,9.95260663507109,,49.28909952606636,38.862559241706165,44.07582938388626,12.322274881516588,18.48341232227488,8.056872037914692,12.322274881516588,19.431279620853083,12.796208530805687,9.004739336492891,,21,2,211
Q9H853,4.564315352697095,2.0746887966804977,4.979253112033195,3.319502074688797,3.7344398340248963,4.979253112033195,3.7344398340248963,5.394190871369295,3.319502074688797,10.78838174273859,2.4896265560165975,4.149377593360995,5.394190871369295,6.639004149377594,5.394190871369295,9.54356846473029,9.12863070539419,3.7344398340248963,2.4896265560165975,4.149377593360995,,44.398340248962654,31.53526970954357,48.54771784232365,8.298755186721992,12.448132780082988,10.78838174273859,16.182572614107883,13.278008298755186,10.373443983402488,18.67219917012448,,10,1,241
E9PJJ2,10.15625,0.78125,7.03125,10.9375,3.125,1.5625,3.90625,3.125,6.25,7.8125,1.5625,4.6875,5.46875,4.6875,6.25,7.03125,4.6875,7.03125,0.78125,3.125,,39.0625,43.75,48.4375,17.96875,16.40625,9.375,10.9375,18.75,7.03125,11.71875,,4,3,128
E9PNW0,11.214953271028037,0.9345794392523363,6.5420560747663545,7.476635514018691,2.803738317757009,0.9345794392523363,3.7383177570093453,2.803738317757009,7.476635514018691,9.345794392523365,1.8691588785046727,4.672897196261682,5.607476635514018,5.607476635514018,7.476635514018691,6.5420560747663545,3.7383177570093453,7.476635514018691,0.0,3.7383177570093453,,41.12149532710281,42.99065420560748,47.66355140186916,14.018691588785046,18.691588785046726,10.280373831775702,12.149532710280374,19.626168224299064,6.5420560747663545,10.2803738317757,,4,3,107
E9PNJ7,10.0,0.7142857142857143,7.142857142857142,12.142857142857142,2.857142857142857,2.142857142857143,3.571428571428571,2.857142857142857,7.857142857142857,7.857142857142857,2.142857142857143,4.285714285714286,5.0,4.285714285714286,5.714285714285714,7.142857142857142,4.285714285714286,6.428571428571428,0.7142857142857143,2.857142857142857,,38.57142857142857,45.0,47.14285714285714,19.285714285714285,17.142857142857142,8.571428571428571,10.714285714285714,18.57142857142857,6.428571428571429,11.428571428571427,,4,3,140
E9PS34,9.774436090225564,0.7518796992481203,6.7669172932330826,12.781954887218044,3.007518796992481,1.5037593984962405,3.7593984962406015,3.007518796992481,6.7669172932330826,8.270676691729323,1.5037593984962405,4.511278195488721,5.263157894736842,4.511278195488721,6.015037593984962,6.7669172932330826,4.511278195488721,6.7669172932330826,0.7518796992481203,3.007518796992481,,38.345864661654126,45.11278195488721,46.61654135338346,19.548872180451127,16.54135338345865,9.022556390977442,11.278195488721803,18.045112781954888,6.7669172932330826,11.278195488721803,,4,3,133
C9J6D1,10.112359550561797,0.5617977528089888,6.741573033707865,12.359550561797752,3.932584269662921,2.247191011235955,2.8089887640449436,3.3707865168539324,7.303370786516854,7.303370786516854,2.247191011235955,3.932584269662921,5.617977528089887,3.932584269662921,5.056179775280898,6.179775280898876,5.056179775280898,7.865168539325842,1.1235955056179776,2.247191011235955,,41.01123595505618,42.13483146067415,48.31460674157303,19.101123595505616,15.168539325842694,7.865168539325842,10.674157303370785,20.224719101123593,7.3033707865168545,11.235955056179774,,4,3,178
E9PKT8,10.650887573964498,0.591715976331361,7.100591715976331,12.42603550295858,4.142011834319527,1.7751479289940828,3.5502958579881656,2.366863905325444,7.6923076923076925,7.100591715976331,1.7751479289940828,3.5502958579881656,5.9171597633136095,3.5502958579881656,4.733727810650888,6.508875739644971,5.325443786982249,8.284023668639055,0.591715976331361,2.366863905325444,,39.64497041420119,42.60355029585799,49.70414201183432,19.526627218934912,15.976331360946745,7.100591715976331,9.467455621301776,20.710059171597635,7.100591715976332,11.834319526627219,,4,2,169
Q99733,6.476683937823833,1.0362694300518136,8.290155440414509,13.730569948186528,6.217616580310881,4.66321243523316,2.33160621761658,4.145077720207254,8.808290155440414,5.699481865284974,1.5544041450777202,3.8860103626943006,5.958549222797927,3.6269430051813467,3.6269430051813467,5.699481865284974,5.181347150259067,6.217616580310881,0.7772020725388601,2.072538860103627,,38.860103626943,44.30051813471503,47.409326424870464,22.020725388601036,14.766839378238341,7.512953367875648,9.844559585492227,17.357512953367873,9.067357512953368,10.880829015544041,,8,3,386
Q99733-2,6.476683937823833,1.0362694300518136,8.290155440414509,13.730569948186528,6.217616580310881,4.66321243523316,2.33160621761658,4.145077720207254,8.808290155440414,5.699481865284974,1.5544041450777202,3.8860103626943006,5.958549222797927,3.6269430051813467,3.6269430051813467,5.699481865284974,5.181347150259067,6.217616580310881,0.7772020725388601,2.072538860103627,,38.860103626943,44.30051813471503,47.409326424870464,22.020725388601036,14.766839378238341,7.512953367875648,9.844559585492227,17.357512953367873,9.067357512953368,10.880829015544041,,8,3,386
A8MXH2,8.974358974358974,0.641025641025641,5.769230769230769,14.102564102564102,3.8461538461538463,1.9230769230769231,3.205128205128205,4.487179487179487,7.6923076923076925,8.333333333333332,1.9230769230769231,3.205128205128205,6.41025641025641,3.8461538461538463,5.769230769230769,3.8461538461538463,4.487179487179487,7.051282051282051,1.282051282051282,3.205128205128205,,41.66666666666667,43.58974358974359,42.30769230769231,19.871794871794872,16.666666666666668,7.051282051282051,12.82051282051282,17.94871794871795,8.333333333333332,8.333333333333334,,5,3,156
C9JZI7,6.83453237410072,1.079136690647482,7.913669064748201,10.79136690647482,6.115107913669065,2.877697841726619,2.877697841726619,3.9568345323741005,8.992805755395683,6.474820143884892,2.158273381294964,3.597122302158273,6.474820143884892,3.237410071942446,3.237410071942446,6.115107913669065,5.755395683453238,7.913669064748201,1.079136690647482,2.5179856115107913,,41.00719424460431,40.647482014388494,48.561151079136685,18.705035971223023,15.107913669064747,6.83453237410072,10.431654676258992,17.62589928057554,9.712230215827338,11.870503597122303,,7,2,278
P22090,5.323193916349809,1.520912547528517,5.323193916349809,3.4220532319391634,4.182509505703422,9.125475285171103,3.4220532319391634,7.984790874524715,9.885931558935361,7.224334600760455,1.9011406844106464,4.182509505703422,4.942965779467681,1.1406844106463878,8.365019011406844,3.041825095057034,6.4638783269961975,9.885931558935361,0.7604562737642585,1.9011406844106464,,49.80988593155894,35.74144486692015,49.80988593155893,8.745247148288973,21.673003802281368,5.32319391634981,15.20912547528517,24.334600760456272,6.844106463878327,9.505703422053232,,5,1,263
C9JEH7,5.343511450381679,1.5267175572519083,5.343511450381679,3.435114503816794,4.580152671755725,9.16030534351145,3.435114503816794,8.015267175572518,9.923664122137405,7.251908396946565,1.9083969465648856,4.198473282442748,5.343511450381679,0.7633587786259541,8.396946564885496,2.6717557251908395,6.106870229007633,9.923664122137405,0.7633587786259541,1.9083969465648856,,50.38167938931297,35.49618320610686,49.61832061068702,8.778625954198473,21.755725190839694,4.961832061068702,15.267175572519083,24.427480916030532,7.251908396946565,8.778625954198473,,5,1,262
A6NH36,6.557377049180328,2.459016393442623,5.737704918032787,4.098360655737705,4.918032786885246,6.557377049180328,3.278688524590164,8.19672131147541,11.475409836065573,8.19672131147541,3.278688524590164,1.639344262295082,7.377049180327869,0.819672131147541,9.01639344262295,1.639344262295082,6.557377049180328,4.918032786885246,0.819672131147541,2.459016393442623,,48.360655737704924,36.0655737704918,43.442622950819676,9.83606557377049,23.770491803278688,2.459016393442623,16.39344262295082,18.0327868852459,8.19672131147541,8.196721311475411,,3,1,122
Q8TD47,6.083650190114068,2.2813688212927756,4.942965779467681,3.4220532319391634,3.802281368821293,8.745247148288973,3.802281368821293,8.745247148288973,9.885931558935361,7.224334600760455,1.520912547528517,4.182509505703422,4.942965779467681,1.1406844106463878,7.604562737642586,3.4220532319391634,6.844106463878327,8.745247148288973,0.7604562737642585,1.9011406844106464,,49.80988593155894,34.98098859315589,50.19011406844106,8.365019011406844,21.29277566539924,5.32319391634981,15.969581749049429,23.574144486692013,6.4638783269961975,10.26615969581749,,5,1,263
P62701,5.7034220532319395,1.520912547528517,6.083650190114068,3.4220532319391634,4.562737642585551,8.745247148288973,3.041825095057034,9.505703422053232,10.26615969581749,7.604562737642586,1.9011406844106464,3.802281368821293,5.323193916349809,1.1406844106463878,8.365019011406844,3.041825095057034,7.224334600760455,6.083650190114068,0.7604562737642585,1.9011406844106464,,48.28897338403042,36.121673003802286,47.52851711026616,9.505703422053232,21.673003802281368,4.942965779467681,17.11026615969582,20.53231939163498,7.224334600760456,10.266159695817489,,5,1,263
Q13905-3,6.1187214611872145,1.187214611872146,6.210045662100456,7.579908675799087,3.4703196347031966,4.748858447488584,2.009132420091324,4.018264840182648,6.8493150684931505,10.684931506849315,1.9178082191780823,3.105022831050228,8.584474885844749,5.205479452054795,5.47945205479452,9.771689497716896,4.200913242009133,5.3881278538812785,0.821917808219178,2.6484018264840183,,41.00456621004567,36.43835616438356,49.31506849315068,13.789954337899543,14.337899543378995,8.310502283105023,14.703196347031962,16.255707762557076,6.940639269406393,13.972602739726028,,29,1,1095
Q13905-2,5.973025048169557,1.2524084778420037,6.454720616570328,7.514450867052023,3.4682080924855487,4.8169556840077075,2.023121387283237,4.142581888246628,6.6473988439306355,10.69364161849711,1.9267822736030826,3.1791907514450863,8.574181117533719,4.913294797687861,5.394990366088632,9.826589595375722,4.335260115606936,5.491329479768786,0.7707129094412332,2.601156069364162,,41.136801541425825,36.127167630057805,49.90366088631984,13.96917148362235,14.065510597302506,8.092485549132947,14.836223506743739,16.28131021194605,6.840077071290944,14.161849710982658,,27,1,1038
Q13905-4,6.124314442413162,1.1882998171846435,6.2157221206581355,7.678244972577697,3.473491773308958,5.027422303473491,1.9195612431444242,4.021937842778794,6.6727605118829985,10.694698354661792,2.010968921389397,3.0164533820840953,8.500914076782449,5.027422303473491,5.575868372943328,9.963436928702011,4.204753199268739,5.393053016453382,0.7312614259597806,2.5594149908592323,,41.224862888482626,36.10603290676417,49.6343692870201,13.893967093235833,14.16819012797075,8.043875685557587,14.716636197440586,16.544789762340034,6.764168190127971,14.16819012797075,,28,1,1094
Q13905,6.124314442413162,1.1882998171846435,6.2157221206581355,7.678244972577697,3.473491773308958,5.027422303473491,1.9195612431444242,4.021937842778794,6.6727605118829985,10.694698354661792,2.010968921389397,3.0164533820840953,8.500914076782449,5.027422303473491,5.575868372943328,9.963436928702011,4.204753199268739,5.393053016453382,0.7312614259597806,2.5594149908592323,,41.224862888482626,36.10603290676417,49.6343692870201,13.893967093235833,14.16819012797075,8.043875685557587,14.716636197440586,16.544789762340034,6.764168190127971,14.16819012797075,,28,1,1094
H0YCC6,4.964539007092199,1.4184397163120568,5.673758865248227,8.51063829787234,7.092198581560284,2.127659574468085,2.127659574468085,5.673758865248227,7.092198581560284,11.347517730496454,4.25531914893617,3.546099290780142,4.25531914893617,7.092198581560284,4.25531914893617,4.25531914893617,4.25531914893617,7.801418439716312,1.4184397163120568,2.127659574468085,,48.22695035460993,38.29787234042553,38.297872340425535,14.184397163120568,13.47517730496454,10.638297872340427,17.02127659574468,14.893617021276597,10.638297872340425,8.51063829787234,,3,2,141
A0A0G2JJZ9,4.878048780487805,1.524390243902439,6.707317073170732,7.621951219512195,6.097560975609756,3.6585365853658534,2.4390243902439024,6.707317073170732,7.01219512195122,9.75609756097561,3.6585365853658534,4.2682926829268295,3.353658536585366,6.097560975609756,7.01219512195122,4.2682926829268295,3.9634146341463414,8.231707317073171,0.0,2.4390243902439024,,46.95121951219512,41.15853658536586,40.85365853658537,14.329268292682928,16.463414634146343,10.365853658536587,16.463414634146343,16.768292682926827,8.536585365853659,8.231707317073171,,8,2,328
O00148-2,4.658385093167702,2.484472049689441,6.832298136645963,7.763975155279502,5.279503105590062,5.279503105590062,3.4161490683229814,3.4161490683229814,7.453416149068323,9.937888198757763,3.4161490683229814,2.1739130434782608,5.900621118012422,6.211180124223603,4.658385093167702,6.211180124223603,3.4161490683229814,9.316770186335404,0.3105590062111801,1.8633540372670807,,45.962732919254655,38.50931677018634,46.27329192546584,14.596273291925465,15.527950310559007,8.385093167701864,13.354037267080745,19.25465838509317,7.453416149068323,9.627329192546584,,6,3,322
Q13838-2,5.8690744920993225,1.805869074492099,7.223476297968396,7.900677200902935,5.643340857787811,5.643340857787811,2.4830699774266365,5.8690744920993225,6.5462753950338595,10.15801354401806,3.3860045146726865,3.611738148984198,3.3860045146726865,5.191873589164786,6.094808126410835,4.514672686230249,3.3860045146726865,8.577878103837472,0.2257336343115124,2.4830699774266365,,49.66139954853273,39.05191873589164,44.018058690744915,15.124153498871332,15.12415349887133,8.803611738148984,16.027088036117384,20.090293453724605,8.35214446952596,7.900677200902935,,11,3,443
Q5STU3,6.11764705882353,2.823529411764706,6.11764705882353,7.294117647058823,4.941176470588235,4.470588235294118,2.823529411764706,5.176470588235294,6.352941176470588,10.588235294117647,4.941176470588235,3.058823529411765,4.705882352941177,5.176470588235294,6.588235294117648,5.411764705882352,2.823529411764706,7.764705882352942,0.4705882352941176,2.3529411764705883,,49.647058823529406,37.41176470588235,43.294117647058826,13.411764705882353,15.764705882352942,8.23529411764706,15.764705882352942,18.35294117647059,7.76470588235294,8.235294117647058,,10,3,425
O00148,4.868913857677903,2.9962546816479403,5.992509363295881,8.239700374531834,4.868913857677903,4.868913857677903,3.3707865168539324,4.119850187265917,7.865168539325842,8.98876404494382,3.7453183520599254,1.8726591760299627,5.2434456928838955,5.617977528089887,5.617977528089887,6.367041198501873,2.9962546816479403,10.112359550561797,0.7490636704119851,1.4981273408239701,,46.81647940074907,38.576779026217224,45.3183520599251,14.232209737827715,16.85393258426966,7.49063670411985,13.108614232209739,19.850187265917604,7.116104868913858,9.363295880149813,,4,3,267
F6UJC5,4.8979591836734695,2.4489795918367347,4.489795918367347,5.3061224489795915,4.8979591836734695,3.6734693877551026,2.4489795918367347,5.3061224489795915,7.755102040816326,11.020408163265307,6.530612244897959,2.857142857142857,4.8979591836734695,6.122448979591836,6.938775510204081,6.938775510204081,4.081632653061225,7.346938775510205,1.2244897959183674,0.8163265306122449,,48.16326530612245,35.91836734693878,41.632653061224495,9.795918367346939,17.142857142857142,8.979591836734693,16.3265306122449,15.918367346938778,6.938775510204082,11.020408163265305,,2,2,245
Q13838,5.8690744920993225,1.805869074492099,7.223476297968396,7.900677200902935,5.643340857787811,5.643340857787811,2.4830699774266365,5.8690744920993225,6.5462753950338595,10.15801354401806,3.3860045146726865,3.611738148984198,3.3860045146726865,5.191873589164786,6.094808126410835,4.514672686230249,3.3860045146726865,8.577878103837472,0.2257336343115124,2.4830699774266365,,49.66139954853273,39.05191873589164,44.018058690744915,15.124153498871332,15.12415349887133,8.803611738148984,16.027088036117384,20.090293453724605,8.35214446952596,7.900677200902935,,11,3,443
F6WLT2,5.536332179930796,2.422145328719723,7.26643598615917,8.650519031141869,5.190311418685121,5.190311418685121,3.1141868512110724,4.498269896193772,8.650519031141869,10.726643598615917,4.1522491349480966,3.1141868512110724,3.8062283737024223,4.844290657439446,4.1522491349480966,4.498269896193772,3.4602076124567476,8.650519031141869,0.0,2.0761245674740483,,48.44290657439446,39.7923875432526,43.944636678200695,15.916955017301039,15.916955017301039,7.958477508650518,15.22491349480969,19.377162629757784,7.266435986159169,7.958477508650519,,6,3,289
H0Y400,5.347593582887701,0.53475935828877,9.090909090909092,8.02139037433155,6.417112299465241,4.27807486631016,1.6042780748663104,7.4866310160427805,5.347593582887701,9.62566844919786,2.13903743315508,5.347593582887701,2.6737967914438503,5.88235294117647,7.4866310160427805,4.27807486631016,3.2085561497326207,7.4866310160427805,0.0,3.2085561497326207,,46.524064171122994,42.780748663101605,42.24598930481283,17.112299465240643,14.43850267379679,11.229946524064172,17.11229946524064,17.11229946524064,9.625668449197862,7.4866310160427805,,6,2,187
A0A0A0MSX9,4.99194847020934,1.8518518518518516,5.475040257648954,7.729468599033816,4.5893719806763285,5.314009661835748,1.7713365539452495,5.394524959742351,6.521739130434782,10.950080515297907,2.0933977455716586,4.186795491143317,4.830917874396135,3.864734299516908,5.152979066022544,5.71658615136876,6.038647342995169,7.809983896940419,1.610305958132045,4.1062801932367154,,48.71175523349436,34.70209339774557,46.21578099838969,13.20450885668277,13.446054750402576,8.051529790660226,16.344605475040257,18.115942028985508,10.305958132045088,11.755233494363928,,51,2,1242
P41252,4.992076069730586,1.8225039619651346,5.467511885895404,7.6069730586370845,4.595879556259905,5.229793977812995,1.7432646592709984,5.309033280507132,6.576862123613313,10.935023771790808,2.13946117274168,4.199683042789223,4.833597464342314,3.8034865293185423,5.071315372424722,5.705229793977813,6.259904912836767,8.003169572107765,1.5847860538827259,4.120443740095087,,48.73217115689383,34.46909667194929,46.513470681458,13.07448494453249,13.391442155309033,8.003169572107765,16.24405705229794,18.225039619651348,10.301109350237718,11.965134706814581,,52,2,1262
J3KR24,5.034722222222222,1.7361111111111112,5.46875,7.465277777777778,4.253472222222222,4.947916666666666,1.3888888888888888,5.208333333333334,6.510416666666667,11.371527777777777,2.256944444444444,4.340277777777778,4.600694444444445,3.732638888888889,5.208333333333334,6.076388888888888,6.336805555555555,8.333333333333332,1.5625,4.166666666666666,,48.87152777777778,34.114583333333336,46.875,12.934027777777779,13.10763888888889,8.072916666666666,16.57986111111111,18.31597222222222,9.98263888888889,12.413194444444443,,48,2,1152
H0YFI1,11.39240506329114,0.0,7.59493670886076,7.59493670886076,0.0,3.79746835443038,2.5316455696202533,3.79746835443038,3.79746835443038,10.126582278481013,2.5316455696202533,3.79746835443038,7.59493670886076,5.063291139240507,7.59493670886076,12.658227848101266,3.79746835443038,1.2658227848101267,0.0,3.79746835443038,,36.708860759493675,37.974683544303794,51.89873417721519,15.18987341772152,13.924050632911392,8.860759493670887,13.924050632911394,16.455696202531648,3.79746835443038,16.455696202531644,,3,1,79
F5H3Y3,9.375,1.25,5.625,6.25,0.625,3.125,4.375,2.5,3.125,10.625,2.5,2.5,10.625,6.875000000000001,5.625,14.374999999999998,5.0,2.5,0.625,2.5,,35.625,34.375,54.375,11.875,13.125,9.375,13.125,15.0,3.75,19.375,,4,1,160
F5H479,9.090909090909092,2.0202020202020203,8.080808080808081,10.1010101010101,0.0,4.040404040404041,5.05050505050505,3.0303030303030303,4.040404040404041,9.090909090909092,3.0303030303030303,4.040404040404041,5.05050505050505,5.05050505050505,6.0606060606060606,12.121212121212121,5.05050505050505,1.0101010101010102,0.0,4.040404040404041,,35.35353535353536,42.42424242424243,50.505050505050505,18.18181818181818,15.15151515151515,9.09090909090909,12.121212121212121,14.141414141414142,4.040404040404041,17.17171717171717,,4,1,99
Q6IAA8,9.937888198757763,1.2422360248447204,6.211180124223603,6.832298136645963,1.2422360248447204,2.484472049689441,2.484472049689441,4.3478260869565215,3.7267080745341614,11.180124223602485,1.8633540372670807,2.484472049689441,7.453416149068323,6.832298136645963,4.968944099378882,14.285714285714285,3.7267080745341614,4.3478260869565215,0.6211180124223602,3.7267080745341614,,40.99378881987577,33.54037267080746,52.17391304347826,13.043478260869566,11.180124223602483,9.316770186335404,15.527950310559007,16.770186335403725,5.590062111801242,18.012422360248447,,6,1,161
F5GX19,7.746478873239436,2.112676056338028,6.338028169014084,6.338028169014084,1.4084507042253522,2.112676056338028,2.8169014084507045,2.8169014084507045,3.5211267605633805,11.971830985915492,2.112676056338028,2.8169014084507045,8.450704225352112,8.450704225352112,4.225352112676056,15.492957746478872,4.929577464788732,2.8169014084507045,0.7042253521126761,2.8169014084507045,,36.61971830985916,34.50704225352112,52.816901408450704,12.676056338028168,10.56338028169014,11.267605633802816,14.788732394366196,12.676056338028168,4.929577464788733,20.422535211267604,,4,1,142
Q06203,5.802707930367505,2.7079303675048356,4.061895551257253,8.123791102514506,3.0947775628626695,7.930367504835589,2.7079303675048356,6.769825918762089,6.382978723404255,8.897485493230175,1.9342359767891684,3.8684719535783367,5.029013539651837,3.0947775628626695,4.835589941972921,6.769825918762089,4.835589941972921,8.704061895551257,0.7736943907156674,3.67504835589942,,50.29013539651837,33.07543520309478,49.70986460348162,12.185686653771759,13.92649903288201,6.963249516441007,15.667311411992262,22.437137330754354,7.543520309477756,11.60541586073501,,19,1,517
D6RCC8,5.729166666666666,2.604166666666667,1.5625,7.291666666666667,2.604166666666667,8.854166666666668,3.6458333333333335,5.208333333333334,4.6875,10.416666666666668,1.0416666666666665,3.6458333333333335,3.6458333333333335,4.6875,3.125,9.375,6.770833333333333,9.375,2.604166666666667,3.125,,51.5625,28.645833333333332,51.5625,8.854166666666668,11.458333333333334,8.333333333333334,15.625000000000002,23.958333333333336,8.333333333333334,16.145833333333332,,6,1,192
R4GMQ5,3.9473684210526314,1.3157894736842104,5.263157894736842,6.578947368421052,2.631578947368421,15.789473684210526,3.9473684210526314,7.894736842105263,2.631578947368421,3.9473684210526314,2.631578947368421,5.263157894736842,2.631578947368421,3.9473684210526314,3.9473684210526314,3.9473684210526314,5.263157894736842,7.894736842105263,6.578947368421052,3.9473684210526314,,56.57894736842105,31.578947368421048,51.315789473684205,11.842105263157894,10.526315789473683,9.210526315789473,11.842105263157894,27.63157894736842,13.157894736842104,9.210526315789473,,3,1,76
P07858,5.3097345132743365,5.014749262536873,4.71976401179941,5.899705014749262,3.2448377581120944,10.32448377581121,3.2448377581120944,4.424778761061947,4.424778761061947,6.1946902654867255,2.0648967551622417,5.014749262536873,5.899705014749262,2.949852507374631,4.129793510324483,7.964601769911504,4.424778761061947,6.1946902654867255,3.5398230088495577,5.014749262536873,,51.327433628318595,30.3834808259587,54.86725663716814,10.619469026548671,11.799410029498524,7.964601769911504,10.619469026548671,21.828908554572273,11.799410029498524,12.389380530973451,,17,1,339
Q5T7C4,8.227848101265822,1.89873417721519,5.063291139240507,9.49367088607595,6.329113924050633,5.69620253164557,1.89873417721519,1.89873417721519,20.88607594936709,2.5316455696202533,3.79746835443038,2.5316455696202533,7.59493670886076,1.2658227848101267,4.430379746835443,6.329113924050633,3.1645569620253164,1.89873417721519,1.2658227848101267,3.79746835443038,,37.34177215189873,45.56962025316456,42.40506329113924,14.556962025316457,27.21518987341772,3.79746835443038,4.4303797468354436,15.822784810126581,11.39240506329114,9.49367088607595,,6,1,158
D6R9A6,5.970149253731343,2.2388059701492535,5.970149253731343,7.462686567164178,5.970149253731343,5.970149253731343,2.9850746268656714,1.4925373134328357,19.402985074626866,2.2388059701492535,4.477611940298507,2.9850746268656714,8.208955223880597,0.7462686567164178,5.223880597014925,10.44776119402985,2.2388059701492535,2.2388059701492535,1.4925373134328357,2.2388059701492535,,34.32835820895522,44.77611940298507,46.2686567164179,13.432835820895521,27.611940298507463,3.731343283582089,3.731343283582089,14.17910447761194,9.701492537313431,12.686567164179102,,3,1,134
P09429,8.837209302325581,1.3953488372093024,9.30232558139535,16.74418604651163,4.186046511627907,5.116279069767442,1.3953488372093024,1.8604651162790697,20.0,1.8604651162790697,2.7906976744186047,1.8604651162790697,6.046511627906977,0.9302325581395349,3.7209302325581395,5.116279069767442,2.3255813953488373,2.3255813953488373,0.9302325581395349,3.255813953488372,,32.55813953488372,53.95348837209303,42.325581395348834,26.04651162790698,25.11627906976744,2.7906976744186047,3.7209302325581395,16.27906976744186,8.372093023255815,7.44186046511628,,7,1,215
P26583,7.177033492822966,1.4354066985645932,7.177033492822966,15.789473684210526,3.827751196172249,6.220095693779904,1.9138755980861244,1.4354066985645932,19.138755980861244,1.9138755980861244,2.8708133971291865,2.3923444976076556,7.177033492822966,1.9138755980861244,4.30622009569378,8.133971291866029,1.9138755980861244,1.4354066985645932,0.9569377990430622,2.8708133971291865,,30.14354066985646,52.63157894736842,43.0622009569378,22.966507177033492,25.35885167464115,4.30622009569378,3.349282296650718,14.832535885167465,7.655502392344498,10.047846889952153,,6,1,209
B2RPK0,8.530805687203792,1.4218009478672986,8.530805687203792,15.639810426540285,4.265402843601896,5.687203791469194,2.3696682464454977,1.8957345971563981,19.90521327014218,1.8957345971563981,2.843601895734597,2.3696682464454977,5.687203791469194,1.8957345971563981,2.3696682464454977,5.687203791469194,2.843601895734597,2.3696682464454977,0.9478672985781991,2.843601895734597,,32.70142180094787,53.080568720379155,43.127962085308056,24.170616113744074,24.644549763033176,4.265402843601896,3.7914691943127963,16.587677725118482,8.056872037914692,8.530805687203792,,6,1,211
C9J2Z7,9.352517985611511,0.4796163069544364,3.237410071942446,9.952038369304557,2.158273381294964,6.954436450839328,0.8393285371702638,3.9568345323741005,4.556354916067146,5.875299760191846,2.038369304556355,2.877697841726619,15.227817745803357,5.995203836930456,4.556354916067146,8.393285371702639,6.235011990407674,5.0359712230215825,0.3597122302158274,1.9184652278177456,,38.1294964028777,32.01438848920863,57.79376498800959,13.189448441247002,9.952038369304557,8.872901678657074,9.832134292565947,21.34292565947242,4.436450839328537,14.628297362110313,,16,1,834
Q04637-9,8.59277708592777,0.809464508094645,4.35865504358655,10.398505603985056,2.6151930261519305,6.8493150684931505,1.1830635118306352,3.9850560398505603,5.9775840597758405,8.7173100871731,1.9925280199252802,2.6151930261519305,10.08717310087173,5.292652552926526,6.164383561643835,7.721046077210461,5.1058530510585305,5.043586550435865,0.7471980074719801,1.7434620174346203,,41.0958904109589,35.99003735990038,51.18306351183064,14.757160647571606,13.325031133250311,7.907845579078456,12.70236612702366,20.485678704856785,5.1058530510585305,12.826899128268991,,28,1,1606
Q04637-8,8.625,0.8125,4.375,10.4375,2.5625,6.75,1.1875,4.0,6.0,8.6875,2.0,2.625,10.125,5.3125,6.125,7.6875,5.125,5.0625,0.75,1.7500000000000002,,41.0,36.0625,51.1875,14.8125,13.3125,7.9375,12.6875,20.4375,5.0625,12.8125,,28,1,1600
Q04637-7,8.190883190883191,0.9259259259259258,4.843304843304843,11.609686609686609,2.492877492877493,6.481481481481481,1.2108262108262107,3.9886039886039883,6.552706552706552,9.757834757834758,1.9230769230769231,2.7065527065527064,8.831908831908832,4.487179487179487,6.339031339031339,7.6923076923076925,4.914529914529915,4.985754985754986,0.8547008547008548,1.2108262108262107,,40.81196581196581,37.749287749287745,49.572649572649574,16.45299145299145,14.102564102564102,7.193732193732194,13.746438746438745,19.65811965811966,4.5584045584045585,12.606837606837608,,17,1,1404
Q04637-6,8.19672131147541,0.9265858873841768,4.846756949394155,11.617961511047755,2.4946543121881684,6.486101211689238,1.2116892373485388,3.9914468995010695,6.557377049180328,9.764789736279402,1.924447612259444,2.70848182466144,8.838203848895224,4.419101924447612,6.343549536707056,7.697790449037776,4.918032786885246,4.989308624376337,0.8553100498930863,1.2116892373485388,,40.841054882394864,37.704918032786885,49.607982893799004,16.464718460441908,14.112615823235924,7.127583749109052,13.756236635780471,19.672131147540984,4.5616535994297935,12.615823235923022,,17,1,1403
Q04637-5,8.08362369337979,0.9059233449477353,4.878048780487805,11.567944250871081,2.4390243902439024,6.480836236933799,1.1846689895470384,4.2508710801393725,6.620209059233449,9.547038327526131,1.951219512195122,2.7874564459930316,8.9198606271777,4.529616724738676,6.480836236933799,7.526132404181185,4.94773519163763,4.878048780487805,0.8362369337979094,1.1846689895470384,,40.557491289198595,38.04878048780488,49.407665505226475,16.445993031358885,14.285714285714286,7.317073170731708,13.797909407665504,19.442508710801395,4.45993031358885,12.473867595818815,,17,1,1435
